Date,Power (kW),Day type,Weekday,Hour,Temperature (C),Solar Rad (W/m2),Power-1
2017-05-29 23:00:00,129.9219584,0,0,23,15.991666666666667,0.9205833333333334,134.6117987
2017-05-30 00:00:00,116.0139389,0,1,0,15.731666666666667,1.1005,129.9219584
2017-05-30 01:00:00,111.5039264,0,1,1,15.645000000000001,0.9783333333333334,116.0139389
2017-05-30 02:00:00,105.3544647,0,1,2,15.56,1.0105,111.5039264
2017-05-30 03:00:00,98.6470023,0,1,3,15.557692307692308,1.3417692307692308,105.3544647
2017-05-30 04:00:00,98.1917058,0,1,4,15.558333333333332,0.9896666666666666,98.6470023
2017-05-30 05:00:00,102.5488074,0,1,5,15.58,16.202666666666666,98.1917058
2017-05-30 06:00:00,110.7073007,0,1,6,15.976666666666667,184.64166666666665,102.5488074
2017-05-30 07:00:00,155.6926948,0,1,7,16.6875,348.5083333333334,110.7073007
2017-05-30 08:00:00,243.4389253,0,1,8,17.75916666666667,551.8166666666667,155.6926948
2017-05-30 09:00:00,311.3437734,0,1,9,18.830833333333334,738.7916666666666,243.4389253
