Date,Power (kWh),Day type,Weekday,Hour,Temperature (C),Solar Rad (W/m2),Power-1
2019-02-28 15:00:00,340.182,0,3,15,15.698333333333332,294.68333333333334,371.478
2019-02-28 16:00:00,324.783,0,3,16,14.69,224.15833333333333,340.182
2019-02-28 17:00:00,297.835,0,3,17,13.826666666666666,83.75750000000001,324.783
2019-02-28 18:00:00,275.002,0,3,18,13.233333333333334,6.947,297.835
2019-02-28 19:00:00,231.182,0,3,19,12.456666666666663,1.562166666666667,275.002
2019-02-28 20:00:00,197.8,0,3,20,12.045,2.6331666666666664,231.182
2019-02-28 21:00:00,172.81,0,3,21,11.853333333333332,3.71825,197.8
2019-02-28 22:00:00,159.854,0,3,22,11.546666666666669,4.488916666666666,172.81
2019-02-28 23:00:00,153.171,0,3,23,11.303333333333333,4.47475,159.854
2019-03-01 00:00:00,139.419,0,4,0,11.076666666666666,4.779583333333333,153.171
2019-03-01 01:00:00,117.674,0,4,1,11.045,4.1035,139.419
2019-03-01 02:00:00,118.583,0,4,2,11.035833333333334,4.890333333333333,117.674
2019-03-01 03:00:00,114.688,0,4,3,11.041666666666666,3.374416666666667,118.583
2019-03-01 04:00:00,113.338,0,4,4,11.240833333333333,4.292416666666667,114.688
2019-03-01 05:00:00,118.651,0,4,5,11.563333333333333,3.9051666666666662,113.338
2019-03-01 06:00:00,140.224,0,4,6,11.680833333333334,3.757333333333333,118.651
2019-03-01 07:00:00,222.579,0,4,7,11.865,34.95858333333333,140.224
2019-03-01 08:00:00,334.367,0,4,8,12.396666666666668,127.21666666666664,222.579
2019-03-01 09:00:00,308.638,0,4,9,12.901666666666666,349.95,334.367
2019-03-01 10:00:00,337.947,0,4,10,13.923333333333334,595.4333333333333,308.638
2019-03-01 11:00:00,349.226,0,4,11,14.856666666666667,543.1833333333333,337.947
2019-03-01 12:00:00,337.546,0,4,12,15.838333333333331,763.25,349.226
2019-03-01 13:00:00,332.487,0,4,13,16.610833333333336,612.5083333333333,337.546
2019-03-01 14:00:00,338.973,0,4,14,14.755,375.65,332.487
2019-03-01 15:00:00,351.47,0,4,15,13.750833333333333,343.7166666666667,338.973
2019-03-01 16:00:00,311.817,0,4,16,13.855833333333337,231.86666666666667,351.47
2019-03-01 17:00:00,256.114,0,4,17,13.51,89.68916666666667,311.817
2019-03-01 18:00:00,237.905,0,4,18,13.289166666666668,18.25133333333333,256.114
2019-03-01 19:00:00,190.59,0,4,19,12.888333333333334,4.598833333333333,237.905
2019-03-01 20:00:00,153.344,0,4,20,12.64,5.104583333333333,190.59
2019-03-01 21:00:00,141.224,0,4,21,12.505833333333332,4.990166666666666,153.344
2019-03-01 22:00:00,127.01,0,4,22,12.3625,5.057083333333334,141.224
2019-03-01 23:00:00,123.985,0,4,23,12.105833333333337,5.758583333333333,127.01
2019-03-02 00:00:00,112.784,1,5,0,12.438333333333333,4.99475,123.985
2019-03-02 01:00:00,109.371,1,5,1,12.543333333333337,4.20275,112.784
2019-03-02 02:00:00,109.342,1,5,2,12.611666666666666,5.538166666666666,109.371
2019-03-02 03:00:00,108.563,1,5,3,12.49,6.1985,109.342
2019-03-02 04:00:00,106.823,1,5,4,12.534999999999998,4.61275,108.563
2019-03-02 05:00:00,106.642,1,5,5,12.676666666666668,4.348083333333333,106.823
2019-03-02 06:00:00,112.784,1,5,6,12.838333333333331,4.831833333333333,106.642
2019-03-02 07:00:00,117.855,1,5,7,12.98,14.425916666666666,112.784
2019-03-02 08:00:00,126.728,1,5,8,13.319166666666668,72.82000000000001,117.855
2019-03-02 09:00:00,127.391,1,5,9,13.796666666666669,272.18333333333334,126.728
2019-03-02 10:00:00,132.404,1,5,10,15.0425,576.0166666666667,127.391
2019-03-02 11:00:00,129.692,1,5,11,17.074166666666667,681.475,132.404
2019-03-02 12:00:00,142.215,1,5,12,18.35333333333333,725.8333333333334,129.692
2019-03-02 13:00:00,138.485,1,5,13,19.11083333333333,693.4666666666667,142.215
2019-03-02 14:00:00,131.376,1,5,14,18.8625,603.025,138.485
2019-03-02 15:00:00,127.103,1,5,15,18.61916666666667,513.85,131.376
2019-03-02 16:00:00,124.428,1,5,16,17.3275,342.5833333333333,127.103
2019-03-02 17:00:00,117.84,1,5,17,15.581666666666663,148.80833333333334,124.428
2019-03-02 18:00:00,118.846,1,5,18,13.685,13.740916666666664,117.84
2019-03-02 19:00:00,119.552,1,5,19,12.736666666666666,4.843416666666667,118.846
2019-03-02 20:00:00,109.617,1,5,20,12.440833333333332,4.926916666666667,119.552
2019-03-02 21:00:00,106.72,1,5,21,11.93,4.290666666666667,109.617
2019-03-02 22:00:00,103.756,1,5,22,11.404166666666669,3.074083333333333,106.72
2019-03-02 23:00:00,106.079,1,5,23,11.0725,4.376,103.756
2019-03-03 00:00:00,105.675,1,6,0,10.956666666666663,4.341166666666667,106.079
2019-03-03 01:00:00,103.496,1,6,1,10.939166666666669,5.489,105.675
2019-03-03 02:00:00,106.593,1,6,2,10.8725,3.0580833333333337,103.496
2019-03-03 03:00:00,104.742,1,6,3,10.760833333333332,5.385333333333333,106.593
2019-03-03 04:00:00,104.68,1,6,4,10.566666666666666,5.289750000000001,104.742
2019-03-03 05:00:00,105.07,1,6,5,10.450833333333334,4.8780833333333335,104.68
2019-03-03 06:00:00,102.918,1,6,6,10.2125,4.833749999999999,105.07
2019-03-03 07:00:00,101.913,1,6,7,10.185,27.276750000000003,102.918
2019-03-03 08:00:00,99.25,1,6,8,10.225,127.895,101.913
2019-03-03 09:00:00,102.153,1,6,9,10.470833333333331,265.45,99.25
2019-03-03 10:00:00,101.409,1,6,10,12.4325,513.9333333333333,102.153
2019-03-03 11:00:00,102.76,1,6,11,14.633333333333333,553.4,101.409
2019-03-03 12:00:00,102.265,1,6,12,15.906666666666666,711.0749999999999,102.76
2019-03-03 13:00:00,104.032,1,6,13,14.818333333333332,601.0,102.265
2019-03-03 14:00:00,108.57,1,6,14,14.159166666666666,525.3333333333334,104.032
2019-03-03 15:00:00,105.882,1,6,15,14.69,474.35,108.57
2019-03-03 16:00:00,106.558,1,6,16,14.8775,355.95,105.882
2019-03-03 17:00:00,107.977,1,6,17,13.930833333333334,128.31833333333333,106.558
2019-03-03 18:00:00,112.869,1,6,18,13.406666666666666,11.924916666666666,107.977
2019-03-03 19:00:00,113.078,1,6,19,13.405,5.456166666666667,112.869
2019-03-03 20:00:00,109.853,1,6,20,13.578333333333331,4.402583333333333,113.078
2019-03-03 21:00:00,106.836,1,6,21,13.715833333333334,4.1925,109.853
2019-03-03 22:00:00,106.387,1,6,22,13.743333333333334,4.866333333333333,106.836
2019-03-03 23:00:00,104.954,1,6,23,13.730833333333337,2.877083333333333,106.387
2019-03-04 00:00:00,104.459,3,0,0,13.7975,5.689333333333334,104.954
2019-03-04 01:00:00,102.433,3,0,1,13.630833333333332,3.8095833333333338,104.459
2019-03-04 02:00:00,101.794,3,0,2,13.425,2.120416666666667,102.433
2019-03-04 03:00:00,99.926,3,0,3,12.9875,1.276166666666667,101.794
2019-03-04 04:00:00,100.51,3,0,4,12.419166666666667,1.24375,99.926
2019-03-04 05:00:00,115.785,3,0,5,12.303333333333333,1.5626666666666666,100.51
2019-03-04 06:00:00,131.558,3,0,6,12.2675,2.4488333333333334,115.785
2019-03-04 07:00:00,196.372,3,0,7,12.2275,28.230083333333337,131.558
2019-03-04 08:00:00,304.805,3,0,8,13.078333333333331,219.39166666666665,196.372
2019-03-04 09:00:00,326.955,3,0,9,13.9525,433.25,304.805
2019-03-04 10:00:00,294.959,3,0,10,15.125,431.225,326.955
2019-03-04 11:00:00,259.945,3,0,11,14.899166666666666,378.475,294.959
2019-03-04 12:00:00,268.452,3,0,12,15.046666666666669,550.35,259.945
2019-03-04 13:00:00,265.463,3,0,13,15.488333333333337,291.6166666666667,268.452
2019-03-04 14:00:00,274.363,3,0,14,15.891666666666666,445.85833333333335,265.463
2019-03-04 15:00:00,287.854,3,0,15,15.198333333333332,412.38333333333327,274.363
2019-03-04 16:00:00,279.904,3,0,16,14.715000000000002,296.69166666666666,287.854
2019-03-04 17:00:00,242.476,3,0,17,14.126666666666669,76.7,279.904
2019-03-04 18:00:00,232.793,3,0,18,13.853333333333332,8.240083333333333,242.476
2019-03-04 19:00:00,196.716,3,0,19,13.389166666666668,1.9614166666666664,232.793
2019-03-04 20:00:00,164.597,3,0,20,13.210833333333332,3.14975,196.716
2019-03-04 21:00:00,150.086,3,0,21,13.229166666666666,2.6075833333333334,164.597
2019-03-04 22:00:00,137.066,3,0,22,12.9925,2.8985,150.086
2019-03-04 23:00:00,129.539,3,0,23,12.893333333333333,3.468083333333333,137.066
2019-03-05 00:00:00,119.601,3,1,0,13.0475,3.9498333333333338,129.539
2019-03-05 01:00:00,103.648,3,1,1,12.909999999999998,3.1315000000000004,119.601
2019-03-05 02:00:00,100.136,3,1,2,12.775,4.001833333333333,103.648
2019-03-05 03:00:00,100.135,3,1,3,12.725833333333334,3.500666666666666,100.136
2019-03-05 04:00:00,102.221,3,1,4,12.639166666666668,3.2284166666666665,100.135
2019-03-05 05:00:00,99.318,3,1,5,12.8525,3.8469166666666665,102.221
2019-03-05 06:00:00,97.854,3,1,6,12.954166666666666,4.518,99.318
2019-03-05 07:00:00,143.158,3,1,7,13.079166666666666,11.87825,97.854
2019-03-05 08:00:00,226.365,3,1,8,12.723333333333334,79.55083333333333,143.158
2019-03-05 09:00:00,192.507,3,1,9,13.398333333333332,68.88250000000001,226.365
2019-03-05 10:00:00,184.9,3,1,10,14.380833333333332,125.29166666666669,192.507
2019-03-05 11:00:00,187.391,3,1,11,14.659166666666666,147.475,184.9
2019-03-05 12:00:00,192.97,3,1,12,14.645,115.83583333333333,187.391
2019-03-05 13:00:00,205.718,3,1,13,14.838333333333331,238.8166666666667,192.97
2019-03-05 14:00:00,208.386,3,1,14,15.374166666666667,310.21666666666664,205.718
2019-03-05 15:00:00,205.901,3,1,15,15.303333333333333,199.275,208.386
2019-03-05 16:00:00,193.162,3,1,16,14.959166666666668,69.875,205.901
2019-03-05 17:00:00,191.017,3,1,17,14.786666666666669,44.01166666666666,193.162
2019-03-05 18:00:00,181.526,3,1,18,14.8025,7.801083333333334,191.017
2019-03-05 19:00:00,151.228,3,1,19,14.666666666666666,4.4344166666666665,181.526
2019-03-05 20:00:00,137.913,3,1,20,14.715000000000002,3.80925,151.228
2019-03-05 21:00:00,134.825,3,1,21,14.648333333333332,3.687083333333333,137.913
2019-03-05 22:00:00,132.179,3,1,22,14.656666666666666,5.205166666666667,134.825
2019-03-05 23:00:00,128.645,3,1,23,11.268333333333333,3.761416666666667,132.179
2019-03-06 00:00:00,122.774,0,2,0,11.8825,4.193416666666667,128.645
2019-03-06 01:00:00,103.585,0,2,1,13.104166666666666,3.845083333333333,122.774
2019-03-06 02:00:00,98.97,0,2,2,13.483333333333334,2.774083333333333,103.585
2019-03-06 03:00:00,0.0,0,2,3,13.511666666666663,4.234833333333333,98.97
2019-03-06 04:00:00,0.0,0,2,4,13.085,5.1925,0.0
2019-03-06 05:00:00,0.0,0,2,5,13.568333333333332,4.626833333333333,0.0
2019-03-06 06:00:00,0.0,0,2,6,12.465000000000002,6.0715,0.0
2019-03-06 07:00:00,0.0,0,2,7,11.9575,12.114666666666666,0.0
2019-03-06 08:00:00,310.108,0,2,8,10.501666666666669,71.39833333333333,0.0
2019-03-06 09:00:00,314.042,0,2,9,9.611666666666666,229.275,310.108
2019-03-06 10:00:00,327.809,0,2,10,11.5925,452.56666666666666,314.042
2019-03-06 11:00:00,344.121,0,2,11,12.403333333333334,625.275,327.809
2019-03-06 12:00:00,380.983,0,2,12,12.98,641.3916666666667,344.121
2019-03-06 13:00:00,369.33,0,2,13,12.813333333333333,335.03333333333336,380.983
2019-03-06 14:00:00,358.166,0,2,14,12.275,389.7583333333334,369.33
2019-03-06 15:00:00,312.389,0,2,15,12.38,270.9533333333333,358.166
2019-03-06 16:00:00,327.171,0,2,16,12.480833333333337,215.16416666666663,312.389
2019-03-06 17:00:00,318.654,0,2,17,12.088333333333331,80.56,327.171
2019-03-06 18:00:00,274.724,0,2,18,11.886666666666663,12.578416666666667,318.654
2019-03-06 19:00:00,205.037,0,2,19,11.899166666666666,5.8414166666666665,274.724
2019-03-06 20:00:00,159.426,0,2,20,11.596666666666666,5.246083333333334,205.037
2019-03-06 21:00:00,146.365,0,2,21,11.645833333333334,5.027083333333334,159.426
2019-03-06 22:00:00,145.574,0,2,22,11.255,5.7210833333333335,146.365
2019-03-06 23:00:00,135.677,0,2,23,10.906666666666666,4.277,145.574
2019-03-07 00:00:00,128.089,0,3,0,10.508333333333333,5.94025,135.677
2019-03-07 01:00:00,107.183,0,3,1,10.391666666666667,6.564416666666666,128.089
2019-03-07 02:00:00,107.228,0,3,2,10.39,4.668833333333334,107.183
2019-03-07 03:00:00,106.559,0,3,3,10.3275,5.056666666666667,107.228
2019-03-07 04:00:00,106.653,0,3,4,10.326666666666666,4.168333333333334,106.559
2019-03-07 05:00:00,108.931,0,3,5,10.091666666666669,6.8187500000000005,106.653
2019-03-07 06:00:00,137.494,0,3,6,10.040833333333332,6.983083333333333,108.931
2019-03-07 07:00:00,222.935,0,3,7,10.0975,31.74625,137.494
2019-03-07 08:00:00,327.684,0,3,8,11.795833333333334,246.79166666666663,222.935
2019-03-07 09:00:00,332.716,0,3,9,12.556666666666668,433.45,327.684
2019-03-07 10:00:00,347.03,0,3,10,12.815833333333332,389.4083333333333,332.716
2019-03-07 11:00:00,352.72,0,3,11,12.883333333333333,407.6666666666667,347.03
2019-03-07 12:00:00,386.25,0,3,12,12.849166666666669,590.25,352.72
2019-03-07 13:00:00,384.121,0,3,13,12.109166666666669,268.875,386.25
2019-03-07 14:00:00,374.78,0,3,14,11.191666666666668,91.11083333333332,384.121
2019-03-07 15:00:00,385.202,0,3,15,11.240833333333336,49.40916666666666,374.78
2019-03-07 16:00:00,365.069,0,3,16,11.296666666666669,93.945,385.202
2019-03-07 17:00:00,321.9,0,3,17,12.521666666666668,121.39416666666666,365.069
2019-03-07 18:00:00,272.731,0,3,18,12.166666666666666,13.140833333333331,321.9
2019-03-07 19:00:00,222.505,0,3,19,11.8775,4.285916666666666,272.731
2019-03-07 20:00:00,169.756,0,3,20,11.563333333333333,4.382833333333333,222.505
2019-03-07 21:00:00,147.725,0,3,21,11.289166666666668,4.728833333333333,169.756
2019-03-07 22:00:00,147.131,0,3,22,11.318333333333332,5.853583333333333,147.725
2019-03-07 23:00:00,133.046,0,3,23,11.260833333333332,4.311583333333334,147.131
2019-03-08 00:00:00,122.686,0,4,0,11.045833333333334,4.050916666666667,133.046
2019-03-08 01:00:00,123.657,0,4,1,11.055,3.909583333333333,122.686
2019-03-08 02:00:00,125.428,0,4,2,11.180833333333332,5.482166666666667,123.657
2019-03-08 03:00:00,125.094,0,4,3,11.299166666666666,4.48275,125.428
2019-03-08 04:00:00,126.319,0,4,4,11.3775,5.22275,125.094
2019-03-08 05:00:00,142.761,0,4,5,11.336666666666666,4.452083333333333,126.319
2019-03-08 06:00:00,161.089,0,4,6,11.165,5.007833333333333,142.761
2019-03-08 07:00:00,239.202,0,4,7,11.148333333333332,67.0825,161.089
2019-03-08 08:00:00,347.579,0,4,8,11.734166666666669,263.2333333333333,239.202
2019-03-08 09:00:00,332.305,0,4,9,12.545,424.9333333333333,347.579
2019-03-08 10:00:00,347.164,0,4,10,13.389166666666666,568.1,332.305
2019-03-08 11:00:00,364.165,0,4,11,14.083333333333334,661.4499999999999,347.164
2019-03-08 12:00:00,373.0,0,4,12,14.7375,749.4416666666666,364.165
2019-03-08 13:00:00,357.788,0,4,13,15.119166666666668,739.7333333333332,373.0
2019-03-08 14:00:00,348.966,0,4,14,15.541666666666666,661.8333333333334,357.788
2019-03-08 15:00:00,333.17,0,4,15,15.511666666666663,534.625,348.966
2019-03-08 16:00:00,322.648,0,4,16,15.055,322.75,333.17
2019-03-08 17:00:00,287.551,0,4,17,13.946666666666667,167.50833333333333,322.648
2019-03-08 18:00:00,247.844,0,4,18,12.480833333333337,23.013666666666666,287.551
2019-03-08 19:00:00,196.06,0,4,19,11.8675,1.9338333333333333,247.844
2019-03-08 20:00:00,161.982,0,4,20,11.523333333333332,4.036583333333334,196.06
2019-03-08 21:00:00,141.104,0,4,21,11.240833333333333,4.8535,161.982
2019-03-08 22:00:00,139.422,0,4,22,11.152500000000002,4.70125,141.104
2019-03-08 23:00:00,132.33,0,4,23,11.021666666666668,4.05475,139.422
2019-03-09 00:00:00,126.38,1,5,0,10.74,4.717333333333333,132.33
2019-03-09 01:00:00,125.309,1,5,1,10.516666666666667,8.0565,126.38
2019-03-09 02:00:00,123.747,1,5,2,10.515,5.4355,125.309
2019-03-09 03:00:00,122.13,1,5,3,10.453333333333331,3.799166666666667,123.747
2019-03-09 04:00:00,123.297,1,5,4,10.301666666666668,4.9199166666666665,122.13
2019-03-09 05:00:00,124.519,1,5,5,10.369166666666668,5.887083333333333,123.297
2019-03-09 06:00:00,129.166,1,5,6,10.3,6.454416666666667,124.519
2019-03-09 07:00:00,134.004,1,5,7,10.665833333333332,75.23916666666666,129.166
2019-03-09 08:00:00,164.137,1,5,8,12.0575,263.1083333333333,134.004
2019-03-09 09:00:00,178.114,1,5,9,13.313333333333333,454.0,164.137
2019-03-09 10:00:00,168.104,1,5,10,14.398333333333332,608.9833333333333,178.114
2019-03-09 11:00:00,165.057,1,5,11,15.054166666666667,714.9666666666667,168.104
2019-03-09 12:00:00,177.477,1,5,12,16.419166666666666,762.0,165.057
2019-03-09 13:00:00,173.243,1,5,13,17.858333333333334,748.0833333333334,177.477
2019-03-09 14:00:00,159.269,1,5,14,18.79083333333333,677.65,173.243
2019-03-09 15:00:00,158.539,1,5,15,19.415000000000003,544.8166666666667,159.269
2019-03-09 16:00:00,154.437,1,5,16,19.765,369.2583333333334,158.539
2019-03-09 17:00:00,143.839,1,5,17,18.719166666666663,165.41666666666666,154.437
2019-03-09 18:00:00,141.764,1,5,18,16.84,20.90233333333333,143.839
2019-03-09 19:00:00,136.796,1,5,19,15.25,3.783416666666666,141.764
2019-03-09 20:00:00,132.61,1,5,20,13.818333333333332,4.38875,136.796
2019-03-09 21:00:00,127.121,1,5,21,13.496666666666668,4.562416666666667,132.61
2019-03-09 22:00:00,129.153,1,5,22,13.4225,3.5605833333333337,127.121
2019-03-09 23:00:00,128.498,1,5,23,13.206666666666663,3.581583333333333,129.153
2019-03-10 00:00:00,126.581,1,6,0,12.799166666666666,4.4285,128.498
2019-03-10 01:00:00,126.378,1,6,1,12.495833333333332,4.403666666666667,126.581
2019-03-10 02:00:00,120.613,1,6,2,11.955833333333333,4.376083333333334,126.378
2019-03-10 03:00:00,118.931,1,6,3,11.584166666666668,4.913166666666666,120.613
2019-03-10 04:00:00,117.622,1,6,4,11.636666666666668,4.039333333333333,118.931
2019-03-10 05:00:00,118.202,1,6,5,11.626666666666669,5.371,117.622
2019-03-10 06:00:00,116.446,1,6,6,11.615833333333333,5.040666666666667,118.202
2019-03-10 07:00:00,116.318,1,6,7,11.828333333333331,79.31758333333333,116.446
2019-03-10 08:00:00,116.791,1,6,8,12.633333333333333,268.06666666666666,116.318
2019-03-10 09:00:00,115.559,1,6,9,13.656666666666666,420.9666666666667,116.791
2019-03-10 10:00:00,117.207,1,6,10,14.626666666666669,535.975,115.559
2019-03-10 11:00:00,114.893,1,6,11,15.971666666666666,725.0666666666666,117.207
2019-03-10 12:00:00,118.271,1,6,12,16.8225,766.6666666666666,114.893
2019-03-10 13:00:00,120.186,1,6,13,17.703333333333333,754.3333333333334,118.271
2019-03-10 14:00:00,122.28,1,6,14,18.25166666666667,679.6583333333333,120.186
2019-03-10 15:00:00,120.578,1,6,15,18.111666666666668,552.45,122.28
2019-03-10 16:00:00,120.206,1,6,16,17.349166666666665,376.2916666666667,120.578
2019-03-10 17:00:00,123.353,1,6,17,16.06833333333333,179.39166666666665,120.206
2019-03-10 18:00:00,128.356,1,6,18,14.435833333333331,23.618333333333336,123.353
2019-03-10 19:00:00,129.666,1,6,19,13.274166666666666,4.736666666666667,128.356
2019-03-10 20:00:00,128.25,1,6,20,12.777500000000002,5.341833333333334,129.666
2019-03-10 21:00:00,129.804,1,6,21,12.734166666666669,3.32775,128.25
2019-03-10 22:00:00,126.502,1,6,22,12.744166666666668,4.383083333333333,129.804
2019-03-10 23:00:00,123.845,1,6,23,12.733333333333334,4.191166666666667,126.502
2019-03-11 00:00:00,125.862,0,0,0,12.566666666666668,4.327416666666667,123.845
2019-03-11 01:00:00,109.875,0,0,1,12.470833333333331,4.3388333333333335,125.862
2019-03-11 02:00:00,109.77,0,0,2,12.286666666666669,4.45225,109.875
2019-03-11 03:00:00,110.156,0,0,3,12.1775,4.796,109.77
2019-03-11 04:00:00,111.772,0,0,4,12.196666666666667,3.822,110.156
2019-03-11 05:00:00,127.382,0,0,5,12.110833333333334,5.478916666666667,111.772
2019-03-11 06:00:00,140.642,0,0,6,11.813333333333333,6.1765,127.382
2019-03-11 07:00:00,226.981,0,0,7,12.363333333333337,84.72666666666667,140.642
2019-03-11 08:00:00,334.081,0,0,8,13.683333333333332,274.9916666666667,226.981
2019-03-11 09:00:00,359.793,0,0,9,14.659166666666666,466.98333333333335,334.081
2019-03-11 10:00:00,343.866,0,0,10,16.131666666666664,623.8000000000001,359.793
2019-03-11 11:00:00,338.024,0,0,11,17.988333333333333,727.6416666666668,343.866
2019-03-11 12:00:00,354.885,0,0,12,19.4075,774.75,338.024
2019-03-11 13:00:00,336.678,0,0,13,19.879166666666663,766.6666666666666,354.885
2019-03-11 14:00:00,331.421,0,0,14,20.574166666666667,693.4916666666667,336.678
2019-03-11 15:00:00,337.681,0,0,15,20.8875,564.125,331.421
2019-03-11 16:00:00,322.667,0,0,16,20.31083333333333,388.3,337.681
2019-03-11 17:00:00,298.147,0,0,17,18.366666666666664,186.9416666666667,322.667
2019-03-11 18:00:00,252.973,0,0,18,16.724166666666665,24.488166666666668,298.147
2019-03-11 19:00:00,197.987,0,0,19,14.465833333333334,1.6196666666666666,252.973
2019-03-11 20:00:00,167.929,0,0,20,12.9375,2.7433333333333336,197.987
2019-03-11 21:00:00,149.604,0,0,21,12.515833333333331,2.73675,167.929
2019-03-11 22:00:00,141.221,0,0,22,12.329166666666666,1.3663333333333334,149.604
2019-03-11 23:00:00,131.27,0,0,23,12.135,3.125166666666667,141.221
2019-03-12 00:00:00,127.042,0,1,0,11.865,3.268666666666667,131.27
2019-03-12 01:00:00,113.279,0,1,1,11.691666666666668,2.174,127.042
2019-03-12 02:00:00,114.335,0,1,2,11.581666666666663,3.794166666666667,113.279
2019-03-12 03:00:00,113.023,0,1,3,11.305833333333334,3.858833333333333,114.335
2019-03-12 04:00:00,112.633,0,1,4,10.428333333333333,4.396583333333333,113.023
2019-03-12 05:00:00,128.532,0,1,5,10.084166666666668,4.969666666666667,112.633
2019-03-12 06:00:00,143.517,0,1,6,9.390833333333331,5.93575,128.532
2019-03-12 07:00:00,215.492,0,1,7,9.408333333333331,93.38333333333333,143.517
2019-03-12 08:00:00,323.109,0,1,8,11.018333333333333,292.225,215.492
2019-03-12 09:00:00,300.793,0,1,9,12.966666666666669,480.73333333333335,323.109
2019-03-12 10:00:00,321.981,0,1,10,14.196666666666664,633.0416666666666,300.793
2019-03-12 11:00:00,316.923,0,1,11,15.495833333333332,734.5749999999999,321.981
2019-03-12 12:00:00,348.491,0,1,12,16.425833333333333,782.3333333333334,316.923
2019-03-12 13:00:00,344.331,0,1,13,16.745,766.4166666666666,348.491
2019-03-12 14:00:00,332.3,0,1,14,16.079166666666666,679.9333333333333,344.331
2019-03-12 15:00:00,327.012,0,1,15,16.095000000000002,561.0083333333333,332.3
2019-03-12 16:00:00,326.6,0,1,16,15.544166666666667,375.5416666666667,327.012
2019-03-12 17:00:00,295.154,0,1,17,14.670833333333334,120.70166666666668,326.6
2019-03-12 18:00:00,268.959,0,1,18,13.709166666666668,13.846333333333334,295.154
2019-03-12 19:00:00,214.489,0,1,19,13.206666666666663,3.75625,268.959
2019-03-12 20:00:00,174.561,0,1,20,12.690833333333332,3.77525,214.489
2019-03-12 21:00:00,149.929,0,1,21,12.225,3.7595833333333335,174.561
2019-03-12 22:00:00,138.81,0,1,22,12.021666666666668,4.4751666666666665,149.929
2019-03-12 23:00:00,132.047,0,1,23,12.439166666666669,4.627166666666667,138.81
2019-03-13 00:00:00,127.956,0,2,0,11.8275,2.469583333333333,132.047
2019-03-13 01:00:00,127.486,0,2,1,11.294166666666667,3.4525,127.956
2019-03-13 02:00:00,126.48,0,2,2,10.7375,3.6789166666666655,127.486
2019-03-13 03:00:00,121.328,0,2,3,10.4875,3.0744166666666666,126.48
2019-03-13 04:00:00,120.45,0,2,4,10.015833333333331,3.2035,121.328
2019-03-13 05:00:00,142.569,0,2,5,9.623333333333331,3.6769166666666666,120.45
2019-03-13 06:00:00,154.718,0,2,6,9.32,3.157583333333333,142.569
2019-03-13 07:00:00,209.736,0,2,7,9.504166666666666,94.32333333333334,154.718
2019-03-13 08:00:00,308.67,0,2,8,10.155833333333334,293.81666666666666,209.736
2019-03-13 09:00:00,318.8,0,2,9,11.133333333333333,487.4083333333333,308.67
2019-03-13 10:00:00,342.783,0,2,10,12.068333333333332,643.6583333333333,318.8
2019-03-13 11:00:00,354.906,0,2,11,12.909166666666666,749.0,342.783
2019-03-13 12:00:00,364.826,0,2,12,13.5925,793.9166666666666,354.906
2019-03-13 13:00:00,347.57,0,2,13,13.871666666666668,775.5,364.826
2019-03-13 14:00:00,367.624,0,2,14,14.277500000000002,698.8249999999999,347.57
2019-03-13 15:00:00,354.887,0,2,15,14.088333333333331,569.45,367.624
2019-03-13 16:00:00,323.855,0,2,16,13.420833333333334,390.0333333333333,354.887
2019-03-13 17:00:00,286.425,0,2,17,12.703333333333331,187.16666666666663,323.855
2019-03-13 18:00:00,269.759,0,2,18,11.654166666666669,26.3075,286.425
2019-03-13 19:00:00,217.449,0,2,19,11.025,3.4619166666666668,269.759
2019-03-13 20:00:00,174.553,0,2,20,10.725833333333334,6.522166666666667,217.449
2019-03-13 21:00:00,143.48,0,2,21,10.722499999999998,6.159166666666667,174.553
2019-03-13 22:00:00,138.678,0,2,22,10.61,5.977583333333333,143.48
2019-03-13 23:00:00,131.2,0,2,23,10.270833333333334,16.730583333333332,138.678
2019-03-14 00:00:00,129.083,0,3,0,10.423333333333334,12.44775,131.2
2019-03-14 01:00:00,111.012,0,3,1,10.6225,4.136,129.083
2019-03-14 02:00:00,107.81,0,3,2,10.511666666666668,2.6125000000000003,111.012
2019-03-14 03:00:00,106.452,0,3,3,10.333333333333334,1.9455,107.81
2019-03-14 04:00:00,105.653,0,3,4,10.256666666666666,1.9733333333333332,106.452
2019-03-14 05:00:00,115.516,0,3,5,9.631666666666666,1.8049166666666665,105.653
2019-03-14 06:00:00,137.593,0,3,6,9.998333333333331,2.6873333333333336,115.516
2019-03-14 07:00:00,215.212,0,3,7,10.081666666666669,101.03833333333334,137.593
2019-03-14 08:00:00,331.308,0,3,8,10.4675,297.40000000000003,215.212
2019-03-14 09:00:00,316.097,0,3,9,11.404166666666669,490.0,331.308
2019-03-14 10:00:00,329.542,0,3,10,12.759166666666667,647.8833333333333,316.097
2019-03-14 11:00:00,344.709,0,3,11,14.0175,755.0833333333334,329.542
2019-03-14 12:00:00,356.445,0,3,12,16.015833333333333,804.9166666666666,344.709
2019-03-14 13:00:00,341.675,0,3,13,17.028333333333332,794.9166666666666,356.445
2019-03-14 14:00:00,359.31,0,3,14,17.905833333333334,719.5666666666666,341.675
2019-03-14 15:00:00,348.915,0,3,15,18.61,585.4416666666667,359.31
2019-03-14 16:00:00,322.305,0,3,16,18.9275,405.44166666666666,348.915
